10.47.190.79,[29/Nov/2018:03:22:18],GET /api/storeservice/appActivity/newActivity/all,200,7728
10.47.190.79,[29/Nov/2018:03:22:18],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[29/Nov/2018:03:22:18],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[29/Nov/2018:03:22:18],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[29/Nov/2018:03:22:18],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[29/Nov/2018:03:22:18],GET /api/storeservice/storeStar/desc,200,27619
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appScanCode/all/yan,200,6458
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appStoreAverages/yan/av,200,3955
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/payment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B1,200,12
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/storeAverages/yan/av,200,4538
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/posScanCode/all/yan,200,6772
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appStoreAverages/all/rt,200,3019
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appMixedOrderAndMemberInfo/all,200,14074
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appPayment/all/%E7%AC%94%E6%95%B0,200,4891
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/posData/storeAverages/all/rt,200,3449
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appScanCode/all/fyfj,200,6752
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appStoreAverages/fyfj/av,200,3962
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/appData/appStoreAverages/all/cpp,200,3983
10.47.190.79,[29/Nov/2018:03:22:19],GET /api/storeservice/download/20180708,200,8570281
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/appScanCode/all/feiyan,200,6797
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/appStoreAverages/feiyan/av,200,4013
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/appPayment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/appStoreAverages/all/av,200,3977
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/posData/storeAverages/feiyan/av,200,4144
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/posData/posScanCode/all/feiyan,200,6903
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/appPayment/all/%E7%8E%B0%E9%87%91,200,5160
10.47.190.79,[29/Nov/2018:03:22:30],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/appData/appScanCodeCompare/all,200,19983
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/scanCodeCompare/all,200,20520
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/storeAverages/all/cp,200,4572
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/storeAverages/fyfj/av,200,4133
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/storeAverages/all/av,200,4566
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6769
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:03:22:31],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:03:22:35],POST /login,200,29263
10.47.190.79,[29/Nov/2018:03:22:35],GET /api/consumerservice/newconsumer/week_year/310903,200,10189
10.47.190.79,[29/Nov/2018:03:22:35],GET /api/consumerservice/newconsumer/mth_year/310903,200,8692
10.47.190.79,[29/Nov/2018:03:22:35],GET /api/consumerservice/newconsumer/season_year/310903,200,2872
10.47.190.79,[29/Nov/2018:03:22:35],GET /api/consumerservice/newconsumer/dw_year/310903,200,579
10.47.190.79,[29/Nov/2018:03:22:35],GET /api/consumerservice/consumerlabel/310101,200,22362
10.47.190.79,[29/Nov/2018:03:22:35],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/week_year/310903,200,26589
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/mth_year/310903,200,25319
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/season_year/310903,200,20412
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/dw_year/310903,200,18477
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/qgfx/310101,200,1606
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/week_year/1001,200,28171
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/mth_year/1001,200,27103
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/season_year/1001,200,22026
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/dw_year/1001,200,20051
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/week_year/310101,200,27659
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/mth_year/310101,200,26601
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/season_year/310101,200,21537
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumer/dw_year/310101,200,19527
10.47.190.79,[29/Nov/2018:03:22:36],GET /api/consumerservice/consumerlabel/1001,200,22791
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/appScanCode/all/feiyan,200,6797
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/appStoreAverages/feiyan/av,200,4013
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/appStoreAverages/all/av,200,3977
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/appPayment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/storeAverages/feiyan/av,200,4144
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/posScanCode/all/feiyan,200,6903
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/appPayment/all/%E7%8E%B0%E9%87%91,200,5160
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/appData/appScanCodeCompare/all,200,19983
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/scanCodeCompare/all,200,20501
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/posScanCode/all/all,200,6585
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/storeAverages/all/cp,200,4572
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/storeAverages/fyfj/av,200,4139
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6763
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/posScanCode/all/all,200,6557
10.47.190.79,[29/Nov/2018:03:22:37],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:03:22:43],POST /login,200,29263
10.47.190.79,[29/Nov/2018:03:22:43],GET /api/classifysearch/search?q=ZHR,200,85
10.47.190.79,[29/Nov/2018:03:22:43],POST /login,200,29271
10.47.190.79,[29/Nov/2018:03:22:43],GET /api/classifysearch/search?q=3101&count=100,200,1606
10.47.190.79,[29/Nov/2018:03:22:43],GET /api/classifysearch/storeSearch?q=310,200,605008
10.47.190.79,[29/Nov/2018:03:22:44],GET /api/classifysearch/storeScoreSearch?q=%25E5%258F%258B%25E8%25B0%258A%25E7%2583%259F%25E6%259D%2582%25E5%25BA%2597&count=200,200,12
10.47.190.79,[29/Nov/2018:03:22:44],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[29/Nov/2018:03:22:44],GET /api/classifysearch/search?q=%E4%B8%AD%E5%8D%8E&count=100,200,1521
10.47.190.79,[29/Nov/2018:03:22:44],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[29/Nov/2018:03:22:44],GET /api/classifysearch/search?q=ZHR&count=100,200,85
10.47.190.79,[29/Nov/2018:03:22:44],GET /api/classifysearch/search?q=310101&count=100,200,85
106.14.78.61,[29/Nov/2018:03:41:01],POST /api/ntkservice/ntkSale,200,446357
179.113.209.200,[29/Nov/2018:03:48:44],GET /,403,108
103.204.87.227,[29/Nov/2018:04:07:17],GET /,403,108
106.14.78.61,[29/Nov/2018:04:10:40],POST /api/ntkservice/ntkSale,200,281532
18.228.31.117,[29/Nov/2018:04:39:41],GET /,403,108
10.47.190.79,[29/Nov/2018:05:45:25],POST /login,499,0
10.47.190.79,[29/Nov/2018:05:45:45],POST /login,499,0
10.47.190.79,[29/Nov/2018:05:45:47],POST /login,200,29278
10.47.190.79,[29/Nov/2018:05:45:47],GET /api/storeservice/appActivity/newActivity/all,200,7728
10.47.190.79,[29/Nov/2018:05:45:47],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[29/Nov/2018:05:45:47],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[29/Nov/2018:05:45:47],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[29/Nov/2018:05:45:47],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[29/Nov/2018:05:45:47],GET /api/storeservice/storeStar/desc,200,27620
10.47.190.79,[29/Nov/2018:05:45:47],GET /api/storeservice/appData/appScanCode/all/yan,200,6464
10.47.190.79,[29/Nov/2018:05:45:47],GET /api/storeservice/appData/appStoreAverages/yan/av,200,3955
10.47.190.79,[29/Nov/2018:05:45:48],GET /api/storeservice/posData/payment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:05:45:48],GET /api/storeservice/posData/posScanCode/all/all,200,6557
10.47.190.79,[29/Nov/2018:05:45:48],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:05:45:49],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B1,200,12
10.47.190.79,[29/Nov/2018:05:45:49],GET /api/storeservice/posData/storeAverages/yan/av,200,4538
10.47.190.79,[29/Nov/2018:05:45:49],GET /api/storeservice/posData/posScanCode/all/yan,200,6753
10.47.190.79,[29/Nov/2018:05:45:49],GET /api/storeservice/appData/appStoreAverages/all/rt,200,3019
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appMixedOrderAndMemberInfo/all,200,14059
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appPayment/all/%E7%AC%94%E6%95%B0,200,4891
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:05:45:50],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:05:45:51],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:05:45:51],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:05:45:51],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:05:45:51],GET /api/storeservice/posData/storeAverages/all/rt,200,3449
10.47.190.79,[29/Nov/2018:05:45:51],GET /api/storeservice/appData/appScanCode/all/fyfj,200,6752
10.47.190.79,[29/Nov/2018:05:45:51],GET /api/storeservice/appData/appStoreAverages/fyfj/av,200,3962
10.47.190.79,[29/Nov/2018:05:45:51],GET /api/storeservice/appData/appStoreAverages/all/cpp,200,3983
10.47.190.79,[29/Nov/2018:05:45:51],GET /api/storeservice/download/20180708,200,8566293
10.47.190.79,[29/Nov/2018:05:46:02],GET /api/storeservice/appData/appScanCode/all/feiyan,200,6797
10.47.190.79,[29/Nov/2018:05:46:02],GET /api/storeservice/appData/appStoreAverages/feiyan/av,200,4013
10.47.190.79,[29/Nov/2018:05:46:02],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:05:46:02],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/appData/appPayment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/storeAverages/feiyan/av,200,4138
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/posScanCode/all/feiyan,200,6903
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/appData/appPayment/all/%E7%8E%B0%E9%87%91,200,5160
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/appData/appScanCodeCompare/all,200,19990
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/scanCodeCompare/all,200,20509
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/storeAverages/all/cp,200,4572
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/storeAverages/fyfj/av,200,4139
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6769
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:05:46:03],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:05:46:09],POST /login,200,29271
10.47.190.79,[29/Nov/2018:05:46:09],GET /api/consumerservice/newconsumer/week_year/310903,200,10189
10.47.190.79,[29/Nov/2018:05:46:09],GET /api/consumerservice/newconsumer/mth_year/310903,200,8691
10.47.190.79,[29/Nov/2018:05:46:09],GET /api/consumerservice/newconsumer/season_year/310903,200,2878
10.47.190.79,[29/Nov/2018:05:46:09],GET /api/consumerservice/newconsumer/dw_year/310903,200,580
10.47.190.79,[29/Nov/2018:05:46:09],GET /api/consumerservice/consumerlabel/310101,200,22356
10.47.190.79,[29/Nov/2018:05:46:10],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:05:46:10],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:05:46:10],GET /api/consumerservice/consumer/week_year/310903,200,26582
10.47.190.79,[29/Nov/2018:05:46:10],GET /api/consumerservice/consumer/mth_year/310903,200,25323
10.47.190.79,[29/Nov/2018:05:46:10],GET /api/consumerservice/consumer/season_year/310903,200,20410
10.47.190.79,[29/Nov/2018:05:46:10],GET /api/consumerservice/consumer/dw_year/310903,200,18471
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/qgfx/310101,200,1606
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumer/week_year/1001,200,28173
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumer/mth_year/1001,200,27118
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumer/season_year/1001,200,22049
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumer/dw_year/1001,200,20044
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumer/week_year/310101,200,27659
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumer/mth_year/310101,200,26601
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumer/season_year/310101,200,21537
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumer/dw_year/310101,200,19534
10.47.190.79,[29/Nov/2018:05:46:11],GET /api/consumerservice/consumerlabel/1001,200,22784
10.47.190.79,[29/Nov/2018:05:46:16],POST /login,200,29271
10.47.190.79,[29/Nov/2018:05:46:16],GET /api/classifysearch/search?q=ZHR,200,85
10.47.190.79,[29/Nov/2018:05:46:16],POST /login,200,29286
10.47.190.79,[29/Nov/2018:05:46:16],GET /api/classifysearch/search?q=3101&count=100,200,1606
10.47.190.79,[29/Nov/2018:05:46:17],GET /api/classifysearch/storeSearch?q=310,200,604010
